1	0.0674	0.16
2	0.0628	0.134
3	0.0436	0.1426
4	0.0462	0.132
5	0.0346	0.1368
6	0.0374	0.1292
7	0.03	0.1386
8	0.0318	0.131
9	0.0266	0.1364
10	0.0292	0.13
11	0.0236	0.1318
12	0.0258	0.1296
13	0.0222	0.1346
14	0.023	0.1312
15	0.0192	0.1346
16	0.0206	0.1326
17	0.0174	0.1338
18	0.0198	0.1312
19	0.0178	0.1342
20	0.0194	0.1322
21	0.0164	0.1338
22	0.0184	0.1324
23	0.016	0.1344
24	0.018	0.1336
25	0.016	0.135
26	0.0176	0.1354
27	0.0152	0.137
28	0.017	0.1354
29	0.0148	0.1364
30	0.016	0.1342
31	0.015	0.1352
32	0.0156	0.1354
33	0.0144	0.1372
34	0.0148	0.1356
35	0.0142	0.1374
36	0.0148	0.1346
37	0.014	0.1346
38	0.0148	0.1342
39	0.0134	0.1362
40	0.0142	0.1346
41	0.0136	0.135
42	0.0148	0.1344
43	0.014	0.136
44	0.014	0.1348
45	0.0136	0.1352
46	0.0138	0.1348
47	0.0134	0.1358
48	0.014	0.134
49	0.0138	0.1362
50	0.0138	0.1352
51	0.0138	0.1358
52	0.0138	0.1362
53	0.0136	0.137
54	0.0138	0.1358
55	0.0134	0.136
56	0.0136	0.1338
57	0.0132	0.1354
58	0.0132	0.1344
59	0.013	0.1354
60	0.013	0.1348
61	0.013	0.135
62	0.0134	0.1344
63	0.013	0.1352
64	0.0134	0.134
65	0.0128	0.1354
66	0.0132	0.1326
67	0.0128	0.135
68	0.013	0.1342
69	0.0128	0.1348
70	0.013	0.1332
71	0.0128	0.1338
72	0.0132	0.1332
73	0.013	0.1336
74	0.013	0.1342
75	0.013	0.134
76	0.013	0.1338
77	0.0128	0.1342
78	0.0128	0.1336
79	0.0128	0.1342
80	0.0128	0.1326
81	0.0128	0.1342
82	0.0128	0.1338
83	0.0128	0.134
84	0.0128	0.1336
85	0.0128	0.1348
86	0.0128	0.134
87	0.0128	0.135
88	0.0128	0.1348
89	0.0128	0.1342
90	0.0128	0.1344
91	0.0128	0.134
92	0.0128	0.134
93	0.0128	0.1344
94	0.0128	0.133
95	0.0128	0.1342
96	0.0128	0.1344
97	0.0128	0.134
98	0.0128	0.1336
99	0.0128	0.1348
100	0.0128	0.1342
101	0.0128	0.1348
102	0.0128	0.1346
103	0.0128	0.1356
104	0.0128	0.1342
105	0.0128	0.1354
106	0.0128	0.1342
107	0.0128	0.1352
108	0.0128	0.1342
109	0.0128	0.135
110	0.0128	0.1346
111	0.0128	0.135
112	0.0128	0.1336
113	0.0128	0.1344
114	0.0128	0.1334
115	0.0128	0.1352
116	0.0128	0.1334
117	0.0128	0.135
118	0.0128	0.134
119	0.0128	0.1354
120	0.0128	0.1346
121	0.0128	0.135
122	0.0128	0.1342
123	0.0128	0.1348
124	0.0128	0.1342
125	0.0128	0.135
126	0.0128	0.1346
127	0.0128	0.135
128	0.0128	0.1348
129	0.0128	0.1352
