tree0	-0.7672	0.41148645729145833
bag0	-0.7952976	0.12296263356095219
tree1	-0.8156	0.3348636127225445
bag1	-0.7890560000000001	0.13462896585717143
tree2	-0.7776	0.3954173234646929
bag2	-0.7859503999999999	0.1299972161830766
tree3	-0.7308	0.46602456491298255
bag3	-0.7578583999999999	0.15540325900124025
tree4	-0.7988	0.3619909581916384
bag4	-0.8125872000000001	0.11717135186653331
tree5	-0.7672	0.41148645729145833
bag5	-0.7836544	0.13877328641792358
tree6	-0.7816	0.38917927585517115
bag6	-0.7782344000000001	0.12672358097283457
tree7	-0.7424	0.448932026405281
bag7	-0.7320840000000001	0.16173022378875773
tree8	-0.7516	0.4351844768953791
bag8	-0.7613784	0.1463608729880376
tree9	-0.7824	0.387927825565113
bag9	-0.7841040000000001	0.12097416801760354
tree10	-0.7792	0.3929259451890378
bag10	-0.7717672000000001	0.14329361252666536
tree11	-0.8256	0.3184483296659333
bag11	-0.7826744	0.12765026563776755
tree12	-0.7992	0.3613516303260652
bag12	-0.8034816	0.11259480702284458
tree13	-0.7568	0.42733922784556916
bag13	-0.7741808000000001	0.14678858902916583
tree14	-0.78	0.39167833566713345
bag14	-0.7844272	0.14404693088633724
tree15	-0.7532	0.4327763152630527
bag15	-0.7760039999999999	0.1387992126265253
tree16	-0.8004	0.35943172634526893
bag16	-0.7758376	0.1309180260314463
tree17	-0.782	0.38855371074214845
bag17	-0.7972855999999999	0.11506753353934787
tree18	-0.816	0.33421084216843366
bag18	-0.770172	0.13105799641528304
tree19	-0.8228	0.32306477295459096
bag19	-0.8068192	0.12570991729481895
tree20	-0.7804	0.3910540508101621
bag20	-0.7691416000000001	0.1315623052104821
tree21	-0.7352	0.45957287457491486
bag21	-0.7758424	0.12430071050434087
tree22	-0.7832	0.3866750950190037
bag22	-0.7537688	0.1457712191903981
tree23	-0.7432	0.4477433086617323
bag23	-0.745844	0.15660594005201042
tree24	-0.7684	0.40964336867373474
bag24	-0.7687216	0.13347274664276854
tree25	-0.7564	0.42794462892578516
bag25	-0.7635224	0.13157716893202642
tree26	-0.8004	0.359431726345269
bag26	-0.8108496000000001	0.09957718401664332
tree27	-0.782	0.38855371074214845
bag27	-0.770996	0.13024363591118224
tree28	-0.7428	0.44833782756551305
bag28	-0.7672248	0.1537088704390478
tree29	-0.7976	0.36390702140428094
bag29	-0.7989343999999999	0.11653212932250451
tree30	-0.7464	0.44297563512702537
bag30	-0.7689007999999999	0.13577473390614123
tree31	-0.8004	0.35943172634526893
bag31	-0.7679864	0.146118474709982
tree32	-0.778	0.39479495899179845
bag32	-0.7798968	0.13164739722920585
tree33	-0.762	0.41943988797759546
bag33	-0.7893048	0.11778480165729147
tree34	-0.782	0.38855371074214845
bag34	-0.7732992	0.13546435535043008
tree35	-0.8112	0.34202296459291853
bag35	-0.805856	0.12241402366873373
tree36	-0.8092	0.3452644128825765
bag36	-0.8058056	0.12014022705405081
tree37	-0.752	0.4345829165833166
bag37	-0.7533960000000001	0.14105645447489495
tree38	-0.7572	0.42673350670134036
bag38	-0.7720783999999999	0.13184678561056212
tree39	-0.7408	0.4513056211242248
bag39	-0.762908	0.13705780629725944
tree40	-0.7896	0.3766071614322865
bag40	-0.7858	0.12729471174234847
tree41	-0.7968	0.36518279655931185
bag41	-0.770984	0.13202767727945589
tree42	-0.7588	0.42430742148429684
bag42	-0.7559855999999999	0.1434914820890578
tree43	-0.7988	0.3619909581916384
bag43	-0.778112	0.1324319778515703
tree44	-0.7708	0.40594854970994193
bag44	-0.776992	0.11818747903180638
tree45	-0.7528	0.4333788357671536
bag45	-0.7255792	0.17439217336203242
tree46	-0.7816	0.3891792758551711
bag46	-0.7717639999999999	0.1368702527545509
tree47	-0.7948	0.3683666333266653
bag47	-0.7927184	0.12642565223188637
tree48	-0.7632	0.4176092818563712
bag48	-0.7442704	0.15036069982380476
tree49	-0.7724	0.4034789357871575
bag49	-0.7633719999999999	0.13533378597319462
tree50	-0.7588	0.42430742148429684
bag50	-0.7651528	0.14241082361688337
tree51	-0.7512	0.4357857171434287
bag51	-0.7672088	0.14702628645985197
tree52	-0.7512	0.4357857171434287
bag52	-0.7725095999999999	0.1335893477773955
tree53	-0.8124	0.34007425485097015
bag53	-0.7873896	0.12456565734330867
tree54	-0.7628	0.41821980396079217
bag54	-0.769036	0.13878559262252452
tree55	-0.7712	0.405331626325265
bag55	-0.7536096	0.13955885695923184
tree56	-0.8104	0.3433205041008201
bag56	-0.7998584	0.12019163747693538
tree57	-0.7692	0.40841304260852174
bag57	-0.7797407999999999	0.12766074816499298
tree58	-0.724	0.47591918383676723
bag58	-0.7592256	0.13471737097883577
tree59	-0.7852	0.3835376675335067
bag59	-0.760404	0.14075500538507701
tree60	-0.7632	0.41760928185637125
bag60	-0.7770520000000001	0.14580521593918785
tree61	-0.7536	0.43217347469493905
bag61	-0.7595552000000001	0.13801094994294857
tree62	-0.7736	0.4016233646729346
bag62	-0.7843224	0.1266417011984797
tree63	-0.7728	0.40286073214642926
bag63	-0.7867767999999999	0.1082640061829966
tree64	-0.7876	0.37976219243848763
bag64	-0.7783	0.12648628885777155
tree65	-0.7684	0.4096433686737348
bag65	-0.7657079999999999	0.1356778599079816
tree66	-0.8124	0.34007425485097015
bag66	-0.761416	0.14720669388277657
tree67	-0.82	0.3276655331066212
bag67	-0.8174471999999999	0.11212145950406083
tree68	-0.826	0.3177875575115024
bag68	-0.8078272	0.10310729879991999
tree69	-0.8272	0.31580332066413275
bag69	-0.8101032000000001	0.1043937384974595
tree70	-0.752	0.4345829165833166
bag70	-0.7597664000000001	0.15372593541812363
tree71	-0.7896	0.3766071614322865
bag71	-0.7834904	0.1295968436765753
tree72	-0.736	0.4583956791358272
bag72	-0.7672136	0.13886525702644528
tree73	-0.7672	0.41148645729145833
bag73	-0.7677128	0.13431352902196442
tree74	-0.7504	0.43698723744748946
bag74	-0.7612328	0.1471228071655931
tree75	-0.7364	0.4578066013202641
bag75	-0.7669832	0.1462471179413483
tree76	-0.7824	0.387927825565113
bag76	-0.7839376	0.13439040058635726
tree77	-0.7808	0.3904294458891779
bag77	-0.7592439999999999	0.15470033653130627
tree78	-0.798	0.3632686537307461
bag78	-0.7772832000000001	0.1335175945166633
tree79	-0.774	0.4010042008401681
bag79	-0.7654688000000001	0.14168310084672933
tree80	-0.7924	0.3721766753350671
bag80	-0.7789536	0.12519148894482898
tree81	-0.7792	0.39292594518903773
bag81	-0.7672072	0.14249312769369873
tree82	-0.7824	0.38792782556511307
bag82	-0.7739440000000001	0.13439615609521904
tree83	-0.7588	0.42430742148429684
bag83	-0.763916	0.146646054954991
tree84	-0.7748	0.3997649129825965
bag84	-0.7545552	0.15178619619219844
tree85	-0.7804	0.39105405081016215
bag85	-0.7697224	0.1359200733529106
tree86	-0.7864	0.3816513702740548
bag86	-0.7595656	0.14801102310126024
tree87	-0.7808	0.3904294458891779
bag87	-0.8043624	0.11896093765377076
tree88	-0.792	0.3728105621124225
bag88	-0.7585128000000001	0.14572108605337067
tree89	-0.7608	0.42126761352270464
bag89	-0.7709864	0.1379788723895179
tree90	-0.7336	0.461923424684937
bag90	-0.7683656	0.14621603114286857
tree91	-0.8012	0.3581501900380077
bag91	-0.7762704	0.12263618532090416
tree92	-0.8168	0.3329043408681737
bag92	-0.7856552	0.13254500131322264
tree93	-0.7604	0.4218762152430486
bag93	-0.776676	0.13132496641728345
tree94	-0.7892	0.3772388077615522
bag94	-0.7931648	0.1267193279065413
tree95	-0.788	0.3791318263652731
bag95	-0.7886192000000001	0.12514447908717743
tree96	-0.7952	0.36773050610122016
bag96	-0.789604	0.11535132944988996
tree97	-0.8084	0.34655875175035006
bag97	-0.8001608	0.12300610176371275
tree98	-0.7888	0.3778701340268054
bag98	-0.7883144	0.12376618078879775
tree99	-0.7716	0.40471438287657524
bag99	-0.7491648	0.14363280340164034
