1	0.0956	0.177
2	0.096	0.142
3	0.0938	0.145
4	0.1092	0.1312
5	0.0978	0.146
6	0.1092	0.1314
7	0.104	0.1402
8	0.108	0.1336
9	0.1004	0.1404
10	0.11	0.1322
11	0.1044	0.1358
12	0.1058	0.1316
13	0.0994	0.1336
14	0.1088	0.1286
15	0.0996	0.1336
16	0.1024	0.1314
17	0.0928	0.1338
18	0.1018	0.1302
19	0.0926	0.1336
20	0.0976	0.1306
21	0.0936	0.133
22	0.0996	0.131
23	0.0928	0.1328
24	0.0968	0.131
25	0.0932	0.1324
26	0.0974	0.1306
27	0.0942	0.1334
28	0.0982	0.1318
29	0.0948	0.1334
30	0.0968	0.1326
31	0.0942	0.1332
32	0.0962	0.131
33	0.0924	0.1338
34	0.095	0.133
35	0.0926	0.1344
36	0.0956	0.1318
37	0.0938	0.1336
38	0.0966	0.1332
39	0.0954	0.133
40	0.099	0.1322
41	0.095	0.1326
42	0.0966	0.1324
43	0.0944	0.1334
44	0.0948	0.1326
45	0.0942	0.1336
46	0.095	0.1324
47	0.0942	0.1324
48	0.096	0.132
49	0.094	0.1336
50	0.0976	0.1324
51	0.096	0.133
52	0.0978	0.1316
53	0.0966	0.133
54	0.098	0.132
55	0.0978	0.132
56	0.0988	0.1312
57	0.0978	0.1324
58	0.0982	0.1326
59	0.097	0.132
60	0.0982	0.132
61	0.0978	0.1324
62	0.0992	0.1332
63	0.0974	0.1326
64	0.0992	0.1328
65	0.0984	0.1326
66	0.0998	0.132
67	0.0986	0.1322
68	0.0996	0.1324
69	0.0988	0.132
70	0.1004	0.1324
71	0.0988	0.132
72	0.0994	0.132
73	0.098	0.1322
74	0.0986	0.1322
75	0.0986	0.1322
76	0.0988	0.1322
77	0.0982	0.132
78	0.099	0.1326
79	0.0978	0.1322
80	0.0978	0.1322
81	0.0972	0.1326
82	0.0982	0.133
83	0.0976	0.1334
84	0.0984	0.1332
85	0.0982	0.1332
86	0.0988	0.133
87	0.0976	0.1328
88	0.0988	0.1324
89	0.0976	0.1322
90	0.099	0.1328
91	0.0982	0.1326
92	0.099	0.1326
93	0.098	0.1322
94	0.099	0.1324
95	0.0988	0.1324
96	0.0992	0.1324
97	0.0978	0.1324
98	0.0998	0.1322
99	0.0986	0.1324
100	0.0992	0.1324
101	0.0984	0.1324
102	0.0988	0.1322
103	0.098	0.1318
104	0.0986	0.1318
105	0.0972	0.1322
106	0.0982	0.1316
107	0.0974	0.132
108	0.0986	0.1318
109	0.0978	0.132
110	0.0986	0.1318
111	0.098	0.1316
112	0.0988	0.1316
113	0.098	0.1318
114	0.0984	0.1316
115	0.0976	0.1318
116	0.0982	0.1316
117	0.0974	0.1316
118	0.0982	0.1316
119	0.0978	0.1314
120	0.098	0.1314
121	0.0968	0.1316
122	0.0968	0.1316
123	0.0968	0.1316
124	0.0974	0.1314
125	0.0966	0.1316
126	0.0976	0.1318
127	0.0968	0.1324
128	0.0978	0.132
129	0.097	0.1316
130	0.0974	0.1316
131	0.0968	0.1318
132	0.0976	0.1322
133	0.0968	0.1318
134	0.0972	0.1316
135	0.0968	0.1316
136	0.0974	0.1316
137	0.0968	0.1316
138	0.0974	0.1316
139	0.0964	0.132
140	0.0972	0.1318
141	0.0966	0.132
142	0.097	0.1316
143	0.0962	0.132
144	0.097	0.1316
145	0.0958	0.132
146	0.097	0.132
147	0.0958	0.1322
148	0.0964	0.1318
149	0.0954	0.132
150	0.0964	0.132
151	0.0964	0.132
152	0.0974	0.1318
153	0.097	0.1318
154	0.0974	0.1316
155	0.096	0.1322
156	0.0968	0.132
157	0.0956	0.1326
158	0.096	0.1326
159	0.096	0.1326
160	0.0968	0.1318
161	0.0964	0.132
162	0.097	0.1318
163	0.0966	0.132
164	0.0972	0.1318
165	0.0966	0.1322
166	0.0968	0.132
167	0.0968	0.132
168	0.097	0.132
169	0.0962	0.1324
170	0.097	0.132
171	0.0968	0.1324
172	0.0972	0.132
173	0.097	0.1322
174	0.0978	0.132
175	0.0972	0.1326
176	0.0976	0.1322
177	0.0968	0.1324
178	0.0972	0.132
179	0.097	0.132
180	0.0974	0.1318
181	0.0972	0.1318
182	0.0974	0.132
183	0.097	0.1318
184	0.097	0.1318
185	0.0966	0.1324
186	0.0968	0.1324
187	0.0966	0.1324
188	0.0974	0.132
189	0.0974	0.132
190	0.0974	0.132
191	0.0966	0.1322
192	0.0976	0.132
193	0.0974	0.1322
194	0.0976	0.132
195	0.0974	0.1322
196	0.0976	0.132
197	0.0974	0.1322
198	0.0976	0.132
199	0.0972	0.1324
200	0.0976	0.132
201	0.097	0.1324
202	0.0974	0.1322
203	0.0968	0.1324
204	0.0972	0.1324
205	0.0968	0.1324
206	0.097	0.1322
207	0.0966	0.1322
208	0.0972	0.1322
209	0.0966	0.132
210	0.097	0.1322
211	0.0964	0.1322
212	0.097	0.132
213	0.0964	0.1324
214	0.0968	0.1324
215	0.0964	0.1326
216	0.0972	0.132
217	0.097	0.1322
218	0.0972	0.1318
219	0.0968	0.1322
220	0.0974	0.132
221	0.097	0.1322
222	0.0974	0.132
223	0.0968	0.1324
224	0.0968	0.1324
225	0.0966	0.1324
226	0.097	0.1322
227	0.0962	0.1326
228	0.097	0.1322
229	0.0964	0.1326
230	0.0968	0.1324
231	0.0962	0.1326
232	0.0964	0.1326
233	0.0958	0.1326
234	0.096	0.1326
235	0.095	0.1328
236	0.096	0.1324
237	0.0954	0.1324
238	0.096	0.1324
239	0.0952	0.1326
240	0.0958	0.1326
241	0.0952	0.1326
242	0.0954	0.1326
243	0.0954	0.1326
244	0.0956	0.1326
245	0.0954	0.1328
246	0.0956	0.1316
247	0.0952	0.1326
248	0.0958	0.1316
249	0.095	0.1328
250	0.0952	0.1328
251	0.0946	0.1328
252	0.0952	0.1332
253	0.0946	0.1328
254	0.0948	0.1328
255	0.0944	0.1328
256	0.0948	0.1328
257	0.0946	0.1328
258	0.0952	0.1328
259	0.0948	0.1328
260	0.095	0.1328
261	0.0946	0.1328
262	0.0946	0.1328
263	0.0944	0.1328
264	0.0948	0.1328
265	0.0944	0.1328
266	0.095	0.1328
267	0.0946	0.1328
268	0.0952	0.1326
269	0.095	0.1326
270	0.0954	0.1326
271	0.0954	0.1326
272	0.0956	0.1324
273	0.0956	0.1324
274	0.0956	0.1324
275	0.0956	0.1324
276	0.0956	0.1314
277	0.0954	0.1314
278	0.0956	0.1314
279	0.0954	0.1314
280	0.0958	0.1314
281	0.0956	0.1314
282	0.0964	0.1314
283	0.0958	0.1314
284	0.0962	0.1314
285	0.0954	0.1314
286	0.096	0.1314
287	0.0954	0.1314
288	0.096	0.1314
289	0.0956	0.1314
290	0.096	0.1314
291	0.0954	0.1314
292	0.096	0.1316
293	0.0958	0.1316
294	0.0962	0.1316
295	0.0952	0.1316
296	0.0954	0.1316
297	0.095	0.1316
298	0.0956	0.1316
299	0.0948	0.1316
300	0.0952	0.1316
301	0.0944	0.1314
302	0.0948	0.1316
303	0.0948	0.1316
304	0.095	0.1316
305	0.095	0.1316
306	0.0952	0.1316
307	0.0948	0.1316
308	0.095	0.1316
309	0.095	0.1316
310	0.095	0.1316
311	0.095	0.1316
312	0.095	0.1316
313	0.095	0.1316
314	0.0954	0.132
315	0.0954	0.132
316	0.0954	0.132
317	0.0952	0.1316
318	0.0952	0.1316
319	0.095	0.1316
320	0.095	0.1316
321	0.0944	0.1318
322	0.0948	0.1318
323	0.0946	0.1318
324	0.0948	0.1318
325	0.0948	0.1318
326	0.0952	0.1318
327	0.095	0.1318
328	0.0952	0.1318
329	0.0946	0.1318
330	0.0952	0.1322
331	0.095	0.1318
332	0.0952	0.1318
333	0.0946	0.1322
334	0.0948	0.1322
335	0.0942	0.1322
336	0.0942	0.1322
337	0.0942	0.1322
338	0.0946	0.1322
339	0.0944	0.1322
340	0.095	0.1318
341	0.0946	0.1318
342	0.095	0.1318
343	0.0946	0.1318
344	0.0948	0.1318
345	0.0946	0.1322
346	0.0948	0.1318
347	0.0948	0.1318
348	0.0948	0.1318
349	0.0948	0.1318
350	0.0952	0.1322
351	0.095	0.1322
352	0.095	0.1322
353	0.0948	0.1322
354	0.095	0.1322
355	0.0946	0.1328
356	0.0948	0.1328
357	0.0946	0.1328
358	0.0948	0.1328
359	0.0944	0.1328
360	0.0948	0.1328
361	0.0944	0.1328
362	0.0946	0.1328
363	0.0944	0.1328
364	0.0948	0.1328
365	0.0946	0.1328
366	0.095	0.1324
367	0.095	0.1324
368	0.095	0.1324
369	0.095	0.1324
370	0.095	0.1324
371	0.0948	0.1328
372	0.095	0.1324
373	0.095	0.1324
374	0.095	0.1324
375	0.095	0.1324
376	0.095	0.1324
377	0.095	0.1324
378	0.095	0.1324
379	0.0948	0.1328
380	0.0948	0.1328
381	0.0948	0.1328
382	0.095	0.1324
383	0.0948	0.1324
384	0.0948	0.1324
385	0.0948	0.1334
386	0.0948	0.1334
387	0.0948	0.1334
388	0.0948	0.1334
389	0.0946	0.1334
390	0.0948	0.1334
391	0.0948	0.1334
392	0.095	0.1334
393	0.0948	0.1334
394	0.095	0.1334
395	0.0946	0.1334
396	0.0952	0.1334
397	0.0948	0.134
398	0.0952	0.1334
399	0.095	0.1334
400	0.0954	0.1334
401	0.0954	0.1334
402	0.0954	0.1334
403	0.0952	0.1334
404	0.0954	0.1334
405	0.0946	0.134
406	0.095	0.134
407	0.0948	0.134
408	0.095	0.134
409	0.0944	0.1338
410	0.0954	0.1334
411	0.0952	0.1332
412	0.0952	0.1332
413	0.0944	0.1342
414	0.095	0.1338
415	0.0948	0.1342
416	0.0952	0.1338
417	0.0944	0.1342
418	0.0948	0.1342
419	0.0944	0.1342
420	0.0944	0.1342
421	0.094	0.1342
422	0.0944	0.1342
423	0.0942	0.1342
424	0.0946	0.1342
425	0.0946	0.1342
426	0.0946	0.1342
427	0.0946	0.1342
428	0.0946	0.1342
429	0.0946	0.1342
430	0.0946	0.1342
431	0.0946	0.1342
432	0.0946	0.1342
433	0.0944	0.1342
434	0.0944	0.1342
435	0.094	0.1344
436	0.0946	0.1342
437	0.0942	0.1344
438	0.0946	0.1344
439	0.0944	0.1344
440	0.095	0.1342
441	0.0948	0.1342
442	0.0954	0.1344
443	0.0954	0.1344
444	0.0954	0.1344
445	0.0948	0.1342
446	0.0956	0.1338
447	0.0948	0.1338
448	0.0952	0.1338
449	0.0944	0.1342
450	0.0946	0.1338
451	0.0946	0.1338
452	0.095	0.1338
453	0.0948	0.1338
454	0.0954	0.1338
455	0.0954	0.1338
456	0.0956	0.1338
457	0.0946	0.134
458	0.0954	0.134
459	0.095	0.134
460	0.0956	0.1338
461	0.0954	0.1342
462	0.0956	0.134
463	0.0954	0.134
464	0.0954	0.134
465	0.0948	0.134
466	0.095	0.1338
467	0.0948	0.134
468	0.0954	0.134
469	0.0954	0.134
470	0.0956	0.134
471	0.0954	0.134
472	0.0954	0.134
473	0.0952	0.134
474	0.0958	0.134
475	0.095	0.1346
476	0.0954	0.134
477	0.0954	0.134
478	0.0954	0.134
479	0.0952	0.1342
480	0.0952	0.1342
481	0.0948	0.1346
482	0.095	0.1346
483	0.095	0.1346
484	0.095	0.1346
485	0.0948	0.1346
486	0.0948	0.1346
487	0.0946	0.1346
488	0.0946	0.1346
489	0.0946	0.1346
490	0.095	0.1346
491	0.095	0.1346
492	0.0952	0.1346
493	0.0952	0.1346
494	0.0952	0.1346
495	0.095	0.1346
496	0.0952	0.134
497	0.0946	0.1346
498	0.0946	0.1346
499	0.0946	0.1346
500	0.095	0.1346
