bag0	-0.7952976	0.12296263356095219
bag1	-0.7890560000000001	0.13462896585717143
bag2	-0.7859503999999999	0.1299972161830766
bag3	-0.7578583999999999	0.15540325900124025
bag4	-0.8125872000000001	0.11717135186653331
bag5	-0.7836544	0.13877328641792358
bag6	-0.7782344000000001	0.12672358097283457
bag7	-0.7320840000000001	0.16173022378875773
bag8	-0.7613784	0.1463608729880376
bag9	-0.7841040000000001	0.12097416801760354
bag10	-0.7717672000000001	0.14329361252666536
bag11	-0.7826744	0.12765026563776755
bag12	-0.8034816	0.11259480702284458
bag13	-0.7741808000000001	0.14678858902916583
bag14	-0.7844272	0.14404693088633724
bag15	-0.7760039999999999	0.1387992126265253
bag16	-0.7758376	0.1309180260314463
bag17	-0.7972855999999999	0.11506753353934787
bag18	-0.770172	0.13105799641528304
bag19	-0.8068192	0.12570991729481895
bag20	-0.7691416000000001	0.1315623052104821
bag21	-0.7758424	0.12430071050434087
bag22	-0.7537688	0.1457712191903981
bag23	-0.745844	0.15660594005201042
bag24	-0.7687216	0.13347274664276854
bag25	-0.7635224	0.13157716893202642
bag26	-0.8108496000000001	0.09957718401664332
bag27	-0.770996	0.13024363591118224
bag28	-0.7672248	0.1537088704390478
bag29	-0.7989343999999999	0.11653212932250451
bag30	-0.7689007999999999	0.13577473390614123
bag31	-0.7679864	0.146118474709982
bag32	-0.7798968	0.13164739722920585
bag33	-0.7893048	0.11778480165729147
bag34	-0.7732992	0.13546435535043008
bag35	-0.805856	0.12241402366873373
bag36	-0.8058056	0.12014022705405081
bag37	-0.7533960000000001	0.14105645447489495
bag38	-0.7720783999999999	0.13184678561056212
bag39	-0.762908	0.13705780629725944
bag40	-0.7858	0.12729471174234847
bag41	-0.770984	0.13202767727945589
bag42	-0.7559855999999999	0.1434914820890578
bag43	-0.778112	0.1324319778515703
bag44	-0.776992	0.11818747903180638
bag45	-0.7255792	0.17439217336203242
bag46	-0.7717639999999999	0.1368702527545509
bag47	-0.7927184	0.12642565223188637
bag48	-0.7442704	0.15036069982380476
bag49	-0.7633719999999999	0.13533378597319462
bag50	-0.7651528	0.14241082361688337
bag51	-0.7672088	0.14702628645985197
bag52	-0.7725095999999999	0.1335893477773955
bag53	-0.7873896	0.12456565734330867
